ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2014-05-03,1466.1105666242252,-1862.1405062427352,3725.7260845119035,1466.1105666242252,1466.1105666242252,-549.6859124695181,-549.6859124695181,-549.6859124695181,22.055791035170124,22.055791035170124,22.055791035170124,-571.7417035046883,-571.7417035046883,-571.7417035046883,0.0,0.0,0.0,916.424654154707
2014-05-04,1466.228689499133,-1562.2101300058505,3934.447104341543,1466.228689499133,1466.228689499133,-380.547590602173,-380.547590602173,-380.547590602173,203.87039745357063,203.87039745357063,203.87039745357063,-584.4179880557436,-584.4179880557436,-584.4179880557436,0.0,0.0,0.0,1085.68109889696
2014-05-05,1466.3468123740406,-1526.6732191534854,4036.797383264457,1466.3468123740406,1466.3468123740406,-183.13177439149882,-183.13177439149882,-183.13177439149882,411.452765502933,411.452765502933,411.452765502933,-594.5845398944318,-594.5845398944318,-594.5845398944318,0.0,0.0,0.0,1283.2150379825418
2014-05-06,1466.4649352489482,-2046.896615068631,3213.6098100232457,1466.4649352489482,1466.4649352489482,-773.9639182322734,-773.9639182322734,-773.9639182322734,-172.1758792248061,-172.1758792248061,-172.1758792248061,-601.7880390074673,-601.7880390074673,-601.7880390074673,0.0,0.0,0.0,692.5010170166748
2014-05-07,1466.583058123856,-2800.0322582598446,2855.596596199186,1466.583058123856,1466.583058123856,-1646.178075882383,-1646.178075882383,-1646.178075882383,-1040.5350655817194,-1040.5350655817194,-1040.5350655817194,-605.6430103006635,-605.6430103006635,-605.6430103006635,0.0,0.0,0.0,-179.59501775852686
2014-05-08,1466.7011809987637,-1683.417750010788,3636.4999112195487,1466.7011809987637,1466.7011809987637,-450.088182046136,-450.088182046136,-450.088182046136,155.75536791082195,155.75536791082195,155.75536791082195,-605.8435499569579,-605.8435499569579,-605.8435499569579,0.0,0.0,0.0,1016.6129989526277
2014-05-09,1466.8193038736713,-1500.0104180412347,4239.234380555431,1466.8193038736713,1466.8193038736713,-182.5960094000722,-182.5960094000722,-182.5960094000722,419.5766229025086,419.5766229025086,419.5766229025086,-602.1726323025807,-602.1726323025807,-602.1726323025807,0.0,0.0,0.0,1284.223294473599
2014-05-10,1466.9374267485791,-1760.2818416817172,3335.752040654361,1466.9374267485791,1466.9374267485791,-572.4529842089485,-572.4529842089485,-572.4529842089485,22.05579103346743,22.05579103346743,22.05579103346743,-594.5087752424158,-594.5087752424158,-594.5087752424158,0.0,0.0,0.0,894.4844425396307
2014-05-11,1467.0555496234867,-1662.8583911249561,3800.1093239858965,1467.0555496234867,1467.0555496234867,-378.9595236538739,-378.9595236538739,-378.9595236538739,203.87039745426745,203.87039745426745,203.87039745426745,-582.8299211081413,-582.8299211081413,-582.8299211081413,0.0,0.0,0.0,1088.0960259696128
2014-05-12,1467.1736724983946,-1321.4256009712858,4103.731784042841,1467.1736724983946,1467.1736724983946,-155.76170548073668,-155.76170548073668,-155.76170548073668,411.4527655025796,411.4527655025796,411.4527655025796,-567.2144709833163,-567.2144709833163,-567.2144709833163,0.0,0.0,0.0,1311.4119670176578
2014-05-13,1467.2917953733022,-2057.1264054420344,3462.934442275988,1467.2917953733022,1467.2917953733022,-720.0153711245341,-720.0153711245341,-720.0153711245341,-172.17587922094862,-172.17587922094862,-172.17587922094862,-547.8394919035856,-547.8394919035856,-547.8394919035856,0.0,0.0,0.0,747.2764242487681
2014-05-14,1467.4099182482098,-2847.3534869663113,2669.4092013086183,1467.4099182482098,1467.4099182482098,-1565.5112610630977,-1565.5112610630977,-1565.5112610630977,-1040.5350655821505,-1040.5350655821505,-1040.5350655821505,-524.9761954809472,-524.9761954809472,-524.9761954809472,0.0,0.0,0.0,-98.10134281488786
2014-05-16,1467.6461639980253,-1426.1551550068968,4100.360447927164,1467.6461639980253,1467.6461639980253,-50.71882384235082,-50.71882384235082,-50.71882384235082,419.5766229015987,419.5766229015987,419.5766229015987,-470.29544674394947,-470.29544674394947,-470.29544674394947,0.0,0.0,0.0,1416.9273401556745
2014-05-17,1467.7642868729329,-1825.139303143623,3723.5481465932307,1467.7642868729329,1467.7642868729329,-417.3603943815971,-417.3603943815971,-417.3603943815971,22.055791034064256,22.055791034064256,22.055791034064256,-439.4161854156614,-439.4161854156614,-439.4161854156614,0.0,0.0,0.0,1050.4038924913357
2014-05-18,1467.8824097478407,-1459.3652331438543,4024.3178083341095,1467.8824097478407,1467.8824097478407,-203.03012872507506,-203.03012872507506,-203.03012872507506,203.87039745496438,203.87039745496438,203.87039745496438,-406.9005261800395,-406.9005261800395,-406.9005261800395,0.0,0.0,0.0,1264.8522810227657
2014-05-19,1468.0005326227483,-1061.161661281843,4069.6491410284475,1468.0005326227483,1468.0005326227483,38.10996038912381,38.10996038912381,38.10996038912381,411.45276550351764,411.45276550351764,411.45276550351764,-373.3428051143938,-373.3428051143938,-373.3428051143938,0.0,0.0,0.0,1506.1104930118722
2014-05-20,1468.118655497656,-1774.1073769337195,3719.5997401546297,1468.118655497656,1468.118655497656,-511.53694889303205,-511.53694889303205,-511.53694889303205,-172.17587922168593,-172.17587922168593,-172.17587922168593,-339.3610696713461,-339.3610696713461,-339.3610696713461,0.0,0.0,0.0,956.5817066046238
2014-05-21,1468.2367783725638,-2444.414743279378,2852.1751066984634,1468.2367783725638,1468.2367783725638,-1346.116555454501,-1346.116555454501,-1346.116555454501,-1040.5350655818372,-1040.5350655818372,-1040.5350655818372,-305.5814898726639,-305.5814898726639,-305.5814898726639,0.0,0.0,0.0,122.12022291806284
2014-05-22,1468.3549012474714,-1366.5171593572488,4120.4921936884375,1468.3549012474714,1468.3549012474714,-116.86742596291181,-116.86742596291181,-116.86742596291181,155.75536791215953,155.75536791215953,155.75536791215953,-272.62279387507135,-272.62279387507135,-272.62279387507135,0.0,0.0,0.0,1351.4874752845597
2014-05-23,1468.4730241223792,-1132.5828911853298,4135.2847340456265,1468.4730241223792,1468.4730241223792,178.49546746598162,178.49546746598162,178.49546746598162,419.576622901649,419.576622901649,419.576622901649,-241.08115543566734,-241.08115543566734,-241.08115543566734,0.0,0.0,0.0,1646.9684915883608
2014-05-24,1468.5911469972868,-1557.1850784475814,4124.6634364794545,1468.5911469972868,1468.5911469972868,-189.46014806532037,-189.46014806532037,-189.46014806532037,22.05579103546296,22.05579103546296,22.05579103546296,-211.51593910078333,-211.51593910078333,-211.51593910078333,0.0,0.0,0.0,1279.1309989319666
2014-05-25,1468.7092698721945,-1184.5103230371465,4119.374319992715,1468.7092698721945,1468.7092698721945,19.433721267207332,19.433721267207332,19.433721267207332,203.87039745332743,203.87039745332743,203.87039745332743,-184.4366761861201,-184.4366761861201,-184.4366761861201,0.0,0.0,0.0,1488.1429911394018
2014-05-26,1468.8273927471023,-1036.7361139839718,4538.47264700053,1468.8273927471023,1468.8273927471023,251.16116350688702,251.16116350688702,251.16116350688702,411.45276550316436,411.45276550316436,411.45276550316436,-160.2916019962773,-160.2916019962773,-160.2916019962773,0.0,0.0,0.0,1719.9885562539894
2014-05-27,1468.94551562201,-1579.1859843885027,3848.534284020819,1468.94551562201,1468.94551562201,-311.6339128687363,-311.6339128687363,-311.6339128687363,-172.17587922284912,-172.17587922284912,-172.17587922284912,-139.4580336458871,-139.4580336458871,-139.4580336458871,0.0,0.0,0.0,1157.3116027532737
2014-05-28,1469.0636384969175,-2577.399064899493,3018.0438514723246,1469.0636384969175,1469.0636384969175,-1162.7698755186607,-1162.7698755186607,-1162.7698755186607,-1040.5350655816956,-1040.5350655816956,-1040.5350655816956,-122.23480993696523,-122.23480993696523,-122.23480993696523,0.0,0.0,0.0,306.29376297825684
2014-05-30,1469.299884246733,-876.6902466128157,4459.149119275103,1469.299884246733,1469.299884246733,320.18398700012415,320.18398700012415,320.18398700012415,419.57662290262584,419.57662290262584,419.57662290262584,-99.39263590250174,-99.39263590250174,-99.39263590250174,0.0,0.0,0.0,1789.4838712468572
2014-05-31,1469.4180071216406,-1279.2441344636493,4071.3806368157866,1469.4180071216406,1469.4180071216406,-71.88671528102753,-71.88671528102753,-71.88671528102753,22.05579103491,22.05579103491,22.05579103491,-93.94250631593754,-93.94250631593754,-93.94250631593754,0.0,0.0,0.0,1397.531291840613
2014-06-01,1469.5361299965484,-1034.2811061262153,4319.001249902384,1469.5361299965484,1469.5361299965484,111.42911369127516,111.42911369127516,111.42911369127516,203.87039745513593,203.87039745513593,203.87039745513593,-92.4412837638608,-92.4412837638608,-92.4412837638608,0.0,0.0,0.0,1580.9652436878237
2014-06-02,1469.6542528714558,-712.4883494190193,4553.775326457024,1469.6542528714558,1469.6542528714558,316.691198515874,316.691198515874,316.691198515874,411.45276550281096,411.45276550281096,411.45276550281096,-94.76156698693694,-94.76156698693694,-94.76156698693694,0.0,0.0,0.0,1786.3454513873298
2014-06-03,1469.7723758113264,-1304.2266743583048,4136.172366233471,1469.7723758113264,1469.7723758113264,-272.8755417953008,-272.8755417953008,-272.8755417953008,-172.17587922316065,-172.17587922316065,-172.17587922316065,-100.69966257214018,-100.69966257214018,-100.69966257214018,0.0,0.0,0.0,1196.8968340160254
2014-06-04,1469.890498751197,-2539.7987813824498,3101.4566791421603,1469.890498751197,1469.890498751197,-1150.5182915383025,-1150.5182915383025,-1150.5182915383025,-1040.5350655821264,-1040.5350655821264,-1040.5350655821264,-109.98322595617581,-109.98322595617581,-109.98322595617581,0.0,0.0,0.0,319.3722072128944
2014-06-06,1470.1267446309382,-928.9967031147961,4624.011317632789,1470.1267446309382,1470.1267446309382,282.3661156645246,282.3661156645246,282.3661156645246,419.57662290267615,419.57662290267615,419.57662290267615,-137.21050723815154,-137.21050723815154,-137.21050723815154,0.0,0.0,0.0,1752.4928602954628
2014-06-07,1470.2448675708085,-1235.579437871071,4095.5120006748034,1470.2448675708085,1470.2448675708085,-132.2991100759673,-132.2991100759673,-132.2991100759673,22.05579103550689,22.05579103550689,22.05579103550689,-154.35490111147416,-154.35490111147416,-154.35490111147416,0.0,0.0,0.0,1337.9457574948412
2014-06-08,1470.362990510679,-1329.36738432047,4256.217237859948,1470.362990510679,1470.362990510679,30.60098646928658,30.60098646928658,30.60098646928658,203.87039745472126,203.87039745472126,203.87039745472126,-173.26941098543466,-173.26941098543466,-173.26941098543466,0.0,0.0,0.0,1500.9639769799658
2014-06-09,1470.4811134505496,-1089.5518460522787,4438.792673438888,1470.4811134505496,1470.4811134505496,217.95651505828891,217.95651505828891,217.95651505828891,411.4527655024809,411.4527655024809,411.4527655024809,-193.4962504441919,-193.4962504441919,-193.4962504441919,0.0,0.0,0.0,1688.4376285088385
2014-06-10,1470.5992363904204,-1745.7586205400912,3636.718026090481,1470.5992363904204,1470.5992363904204,-386.7519878715504,-386.7519878715504,-386.7519878715504,-172.17587922202645,-172.17587922202645,-172.17587922202645,-214.57610864952397,-214.57610864952397,-214.57610864952397,0.0,0.0,0.0,1083.84724851887
2014-06-13,1470.9536052100318,-1017.3433531495779,4357.962445941014,1470.9536052100318,1470.9536052100318,141.0211794778125,141.0211794778125,141.0211794778125,419.5766229027266,419.5766229027266,419.5766229027266,-278.5554434249141,-278.5554434249141,-278.5554434249141,0.0,0.0,0.0,1611.9747846878442
2014-06-14,1471.0717281499024,-1509.5414847342433,4099.576852981741,1471.0717281499024,1471.0717281499024,-276.7554128898753,-276.7554128898753,-276.7554128898753,22.055791033804198,22.055791033804198,22.055791033804198,-298.8112039236795,-298.8112039236795,-298.8112039236795,0.0,0.0,0.0,1194.316315260027
2014-06-15,1471.1898510897731,-1452.0593131126416,4116.653211561799,1471.1898510897731,1471.1898510897731,-114.10317345813841,-114.10317345813841,-114.10317345813841,203.8703974530843,203.8703974530843,203.8703974530843,-317.97357091122274,-317.97357091122274,-317.97357091122274,0.0,0.0,0.0,1357.0866776316348
2014-06-16,1471.3079740296437,-998.4941007822028,4270.02525829902,1471.3079740296437,1471.3079740296437,75.67118563488835,75.67118563488835,75.67118563488835,411.45276550298064,411.45276550298064,411.45276550298064,-335.7815798680923,-335.7815798680923,-335.7815798680923,0.0,0.0,0.0,1546.979159664532
2014-06-17,1471.4260969695142,-1776.131725787086,3505.180459616307,1471.4260969695142,1471.4260969695142,-524.2052955591182,-524.2052955591182,-524.2052955591182,-172.1758792227638,-172.1758792227638,-172.1758792227638,-352.0294163363545,-352.0294163363545,-352.0294163363545,0.0,0.0,0.0,947.220801410396
2014-06-18,1471.5442199093845,-2643.199377755269,2652.594278997379,1471.5442199093845,1471.5442199093845,-1407.1033693130823,-1407.1033693130823,-1407.1033693130823,-1040.5350655817574,-1040.5350655817574,-1040.5350655817574,-366.5683037313251,-366.5683037313251,-366.5683037313251,0.0,0.0,0.0,64.4408505963022
2014-06-20,1471.7804657891259,-1193.9383754802261,4471.533969918533,1471.7804657891259,1471.7804657891259,29.36813914350669,29.36813914350669,29.36813914350669,419.5766229032401,419.5766229032401,419.5766229032401,-390.20848375973344,-390.20848375973344,-390.20848375973344,0.0,0.0,0.0,1501.1486049326325
2014-06-21,1471.8985887289964,-1653.9491837105215,3837.4589425975996,1471.8985887289964,1471.8985887289964,-377.23461254640534,-377.23461254640534,-377.23461254640534,22.055791035202887,22.055791035202887,22.055791035202887,-399.2904035816083,-399.2904035816083,-399.2904035816083,0.0,0.0,0.0,1094.663976182591
2014-06-22,1472.016711668867,-1522.2483073690341,4008.944360035707,1472.016711668867,1472.016711668867,-202.74662146812236,-202.74662146812236,-202.74662146812236,203.87039745378124,203.87039745378124,203.87039745378124,-406.6170189219036,-406.6170189219036,-406.6170189219036,0.0,0.0,0.0,1269.2700902007446
2014-06-23,1472.1348346087375,-1458.4103251946362,4142.019268755808,1472.1348346087375,1472.1348346087375,-0.8424946207213411,-0.8424946207213411,-0.8424946207213411,411.45276550262724,411.45276550262724,411.45276550262724,-412.2952601233486,-412.2952601233486,-412.2952601233486,0.0,0.0,0.0,1471.2923399880162
2014-06-24,1472.252957548608,-1864.7495197085714,3563.5349957457797,1472.252957548608,1472.252957548608,-588.6435559232743,-588.6435559232743,-588.6435559232743,-172.17587922350123,-172.17587922350123,-172.17587922350123,-416.4676766997731,-416.4676766997731,-416.4676766997731,0.0,0.0,0.0,883.6094016253337
2014-06-25,1472.3710804884786,-2890.0508523497138,2845.7295676414433,1472.3710804884786,1472.3710804884786,-1459.8400760708716,-1459.8400760708716,-1459.8400760708716,-1040.5350655814439,-1040.5350655814439,-1040.5350655814439,-419.30501048942773,-419.30501048942773,-419.30501048942773,0.0,0.0,0.0,12.531004417606937
2014-06-27,1472.6073263682197,-1103.7317050943127,4186.440854757082,1472.6073263682197,1472.6073263682197,-2.1741888350119796,-2.1741888350119796,-2.1741888350119796,419.5766229023303,419.5766229023303,419.5766229023303,-421.7508117373423,-421.7508117373423,-421.7508117373423,0.0,0.0,0.0,1470.4331375332076
2014-06-28,1472.7254493080902,-1793.8692088381333,3909.5316938156884,1472.7254493080902,1472.7254493080902,-399.7142013015304,-399.7142013015304,-399.7142013015304,22.055791034649953,22.055791034649953,22.055791034649953,-421.76999233618034,-421.76999233618034,-421.76999233618034,0.0,0.0,0.0,1073.0112480065598
2014-06-29,1472.8435722479608,-1284.764250911847,4014.208835522674,1472.8435722479608,1472.8435722479608,-217.3894254234394,-217.3894254234394,-217.3894254234394,203.8703974533666,203.8703974533666,203.8703974533666,-421.25982287680597,-421.25982287680597,-421.25982287680597,0.0,0.0,0.0,1255.4541468245213
2014-06-30,1472.9616951878313,-1318.7896054696546,4246.233711235807,1472.9616951878313,1472.9616951878313,-8.960924147924203,-8.960924147924203,-8.960924147924203,411.4527655031272,411.4527655031272,411.4527655031272,-420.41368965105136,-420.41368965105136,-420.41368965105136,0.0,0.0,0.0,1464.000771039907
2014-07-01,1473.0798181277019,-1904.7231848720483,3639.62594263841,1473.0798181277019,1473.0798181277019,-591.5839374923295,-591.5839374923295,-591.5839374923295,-172.17587922194107,-172.17587922194107,-172.17587922194107,-419.4080582703884,-419.4080582703884,-419.4080582703884,0.0,0.0,0.0,881.4958806353724
2014-07-02,1473.1979410675724,-2724.1229142993157,2735.1974851260093,1473.1979410675724,1473.1979410675724,-1458.9321721783938,-1458.9321721783938,-1458.9321721783938,-1040.5350655818747,-1040.5350655818747,-1040.5350655818747,-418.3971065965191,-418.3971065965191,-418.3971065965191,0.0,0.0,0.0,14.265768889178617
2014-07-04,1473.4341869473137,-1363.7981557938224,4181.251948552306,1473.4341869473137,1473.4341869473137,2.7364691637432235,2.7364691637432235,2.7364691637432235,419.57662290238056,419.57662290238056,419.57662290238056,-416.84015373863735,-416.84015373863735,-416.84015373863735,0.0,0.0,0.0,1476.170656111057
